Wall time,Step,Value
1590012522.120814,1,0.885483980178833
1590012831.1490018,2,0.7564474940299988
1590013148.822655,3,0.731848418712616
1590013468.1138895,4,0.7214999198913574
1590013785.3992157,5,0.7025288939476013
1590014101.2532206,6,0.6852097511291504
1590014410.2600749,7,0.659553050994873
1590014722.9314823,8,0.6294457912445068
1590015035.7206461,9,0.6052998304367065
1590015350.037426,10,0.5878830552101135
1590015665.4714541,11,0.57965487241745
1590015983.7604535,12,0.5787545442581177
1590016291.6880827,13,0.5780347585678101
1590016602.1841798,14,0.5755969882011414
1590016914.7323573,15,0.5728425979614258
1590017229.645609,16,0.5704585313796997
1590017539.7832394,17,0.5629024505615234
1590017852.9821463,18,0.5562191009521484
1590018173.8630562,19,0.5499997735023499
1590018491.233455,20,0.5452604293823242
1590018802.2358801,21,0.539783239364624
1590019119.5140634,22,0.5355047583580017
1590019436.3847883,23,0.5292909741401672
1590019755.5769224,24,0.5231532454490662
1590020076.9307344,25,0.5185840725898743
1590020394.063939,26,0.51522296667099
1590020706.7228417,27,0.5102072358131409
1590021021.0634646,28,0.5042206048965454
1590021340.008288,29,0.4988879859447479
1590021660.3086379,30,0.4949854016304016
1590021984.2531154,31,0.491567999124527
1590022298.301007,32,0.4895353317260742
1590022616.8687408,33,0.4854426980018616
1590022934.2970448,34,0.48016953468322754
1590023255.111193,35,0.4764873683452606
1590023584.0641744,36,0.4747464656829834
1590023914.9763582,37,0.47282838821411133
1590024249.300269,38,0.4711568355560303
1590024574.8759758,39,0.4691964089870453
